1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.070000000000000062e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.209999999999999964e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.349999999999999867e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.489999999999999769e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.629999999999999671e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.769999999999999574e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,2.000000000000000111e-01,1.909999999999999476e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.070000000000000062e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.209999999999999964e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.349999999999999867e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.489999999999999769e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.629999999999999671e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.769999999999999574e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,4.000000000000000222e-01,1.909999999999999476e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.070000000000000062e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.209999999999999964e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.349999999999999867e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.489999999999999769e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.629999999999999671e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.769999999999999574e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,6.000000000000000888e-01,1.909999999999999476e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,8.000000000000000444e-01,1.070000000000000062e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,8.000000000000000444e-01,1.209999999999999964e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,8.000000000000000444e-01,1.349999999999999867e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,8.000000000000000444e-01,1.489999999999999769e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.000000000000000021e-02,8.000000000000000444e-01,1.629999999999999671e+00,0.000000000000000000e+00
