1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.209999999999999964e+00,3.435559693947342730e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.349999999999999867e+00,3.643803902552515073e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.489999999999999769e+00,3.614660492099491584e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.629999999999999671e+00,3.290235885275553773e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.769999999999999574e+00,2.604541760501376757e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.400000000000000133e+00,1.909999999999999476e+00,2.120701296381990897e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.070000000000000062e+00,3.390559054009207429e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.209999999999999964e+00,3.559154229155980786e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.349999999999999867e+00,3.711292518603402257e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.489999999999999769e+00,3.461340440931287343e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.629999999999999671e+00,2.994757093922468361e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.769999999999999574e+00,2.152348282043964556e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.600000000000000089e+00,1.909999999999999476e+00,2.282392855503777795e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.070000000000000062e+00,3.363811584737786298e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.209999999999999964e+00,3.630294153209814301e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.349999999999999867e+00,3.673016693309431702e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.489999999999999769e+00,3.203197683020617692e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.629999999999999671e+00,2.385549393533431317e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.769999999999999574e+00,2.156525105271613452e+00
1.159999999999999920e+00,1.000000000000000021e-02,1.800000000000000044e+00,1.909999999999999476e+00,2.825260348411936739e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.070000000000000062e+00,3.400424164117327841e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.209999999999999964e+00,3.657461264162058079e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.349999999999999867e+00,3.571043106041076776e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.489999999999999769e+00,2.996054886022070374e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.629999999999999671e+00,2.154940892293520704e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.769999999999999574e+00,2.457094334327671881e+00
1.159999999999999920e+00,1.000000000000000021e-02,2.000000000000000000e+00,1.909999999999999476e+00,3.790527653378290118e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.070000000000000062e+00,2.071520578453601491e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.209999999999999964e+00,2.358085984686336456e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.349999999999999867e+00,2.528404069116582331e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.489999999999999769e+00,2.716296273334833256e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.629999999999999671e+00,2.780918191910440651e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.769999999999999574e+00,2.975711269003632253e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000111e-01,1.909999999999999476e+00,3.168890152327986875e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.070000000000000062e+00,2.356965141984647794e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.209999999999999964e+00,2.511416995562703480e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.349999999999999867e+00,2.664488330155802664e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.489999999999999769e+00,2.873979531403679122e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.629999999999999671e+00,3.005070057942464512e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.769999999999999574e+00,3.257645861268901655e+00
1.159999999999999920e+00,2.999999999999999889e-02,4.000000000000000222e-01,1.909999999999999476e+00,3.441070182429106783e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.070000000000000062e+00,2.462192257776232296e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.209999999999999964e+00,2.696810440588589319e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.349999999999999867e+00,2.846889790368476891e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.489999999999999769e+00,3.006838860748311859e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.629999999999999671e+00,3.217499873737835081e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.769999999999999574e+00,3.382550823917608085e+00
1.159999999999999920e+00,2.999999999999999889e-02,6.000000000000000888e-01,1.909999999999999476e+00,3.596657129289368982e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.070000000000000062e+00,2.612353740559220316e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.209999999999999964e+00,2.764449742353025208e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.349999999999999867e+00,3.027379076209465225e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.489999999999999769e+00,3.234023492343375494e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.629999999999999671e+00,3.434883681958061707e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.769999999999999574e+00,3.536143009270353854e+00
1.159999999999999920e+00,2.999999999999999889e-02,8.000000000000000444e-01,1.909999999999999476e+00,3.770082082704931281e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.070000000000000062e+00,2.767854525878878924e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.209999999999999964e+00,2.892970862210809457e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.349999999999999867e+00,3.117086457278932077e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.489999999999999769e+00,3.286459308614048336e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.629999999999999671e+00,3.486750633753941564e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.769999999999999574e+00,3.669888149470442507e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.909999999999999476e+00,3.763635543115024795e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.070000000000000062e+00,2.831042802854214280e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.209999999999999964e+00,3.063825243670875498e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.349999999999999867e+00,3.274210185206124279e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.489999999999999769e+00,3.494229028770174494e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.629999999999999671e+00,3.544930736341675992e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.769999999999999574e+00,3.794004559688231915e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.199999999999999956e+00,1.909999999999999476e+00,3.814336344769222009e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.070000000000000062e+00,2.889173755709467883e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.209999999999999964e+00,3.189833233766651066e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.349999999999999867e+00,3.408729288066014718e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.489999999999999769e+00,3.567932079282487123e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.629999999999999671e+00,3.736678455938287513e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.769999999999999574e+00,3.825970827687012132e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.400000000000000133e+00,1.909999999999999476e+00,3.798341578901479831e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.070000000000000062e+00,3.044378062272419694e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.209999999999999964e+00,3.264527739126482864e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.349999999999999867e+00,3.388518388013190830e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.489999999999999769e+00,3.627890015731614959e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.629999999999999671e+00,3.746350281375814717e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.769999999999999574e+00,3.831530713374224018e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.600000000000000089e+00,1.909999999999999476e+00,3.769612504186258928e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.070000000000000062e+00,3.062593127023975015e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.209999999999999964e+00,3.346526033666712419e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.349999999999999867e+00,3.535963377308717348e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.489999999999999769e+00,3.674347971911340771e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.629999999999999671e+00,3.801681821348696477e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.769999999999999574e+00,3.822089665950495263e+00
1.159999999999999920e+00,2.999999999999999889e-02,1.800000000000000044e+00,1.909999999999999476e+00,3.701904445183669790e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.070000000000000062e+00,3.182213462558758810e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.209999999999999964e+00,3.446267166580463837e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.349999999999999867e+00,3.539106029547496313e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.489999999999999769e+00,3.797610095757831150e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.629999999999999671e+00,3.895745831651945768e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.769999999999999574e+00,3.744949969353154273e+00
1.159999999999999920e+00,2.999999999999999889e-02,2.000000000000000000e+00,1.909999999999999476e+00,3.605607865602894258e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.070000000000000062e+00,1.595796161048418149e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.209999999999999964e+00,1.873862282872285068e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.349999999999999867e+00,2.206086370961495735e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.489999999999999769e+00,2.496737690177117663e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.629999999999999671e+00,2.514399890719813513e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.769999999999999574e+00,2.780516409839337122e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000111e-01,1.909999999999999476e+00,2.907636254583906066e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.070000000000000062e+00,1.867371851136092165e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.209999999999999964e+00,2.177400184397780603e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.349999999999999867e+00,2.474400207561722631e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.489999999999999769e+00,2.630591944887662237e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.629999999999999671e+00,2.852929776720981803e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.769999999999999574e+00,2.869122099322554575e+00
1.159999999999999920e+00,4.999999999999999584e-02,4.000000000000000222e-01,1.909999999999999476e+00,3.117479571009020400e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.070000000000000062e+00,2.204190620368252862e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.209999999999999964e+00,2.436770680270077705e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.349999999999999867e+00,2.641595578057480243e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.489999999999999769e+00,2.843151998851270790e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.629999999999999671e+00,2.992908355329844117e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.769999999999999574e+00,3.058017709284667873e+00
1.159999999999999920e+00,4.999999999999999584e-02,6.000000000000000888e-01,1.909999999999999476e+00,3.239462696523984331e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.070000000000000062e+00,2.347304242992064971e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.209999999999999964e+00,2.560848789193428843e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.349999999999999867e+00,2.765226662554169934e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.489999999999999769e+00,2.978946042482097489e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.629999999999999671e+00,3.142821661662558164e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.769999999999999574e+00,3.248184701982242295e+00
1.159999999999999920e+00,4.999999999999999584e-02,8.000000000000000444e-01,1.909999999999999476e+00,3.382567673371203121e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.070000000000000062e+00,2.528262854099982526e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.209999999999999964e+00,2.735911650262487615e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.349999999999999867e+00,2.927679602994473385e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.489999999999999769e+00,3.087647338299611022e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.629999999999999671e+00,3.124621050163685965e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.769999999999999574e+00,3.430369433058857886e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.000000000000000000e+00,1.909999999999999476e+00,3.546480754696277771e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.070000000000000062e+00,2.602287924735641855e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.209999999999999964e+00,2.828734564730041257e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.349999999999999867e+00,3.044224364499958035e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.489999999999999769e+00,3.221727565068980503e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.629999999999999671e+00,3.362944527526376959e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.769999999999999574e+00,3.492164243702053028e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.199999999999999956e+00,1.909999999999999476e+00,3.652358300150174042e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.070000000000000062e+00,2.724511447717473445e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.209999999999999964e+00,2.866032497646901156e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.349999999999999867e+00,3.111316741748633152e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.489999999999999769e+00,3.327473282046327974e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.629999999999999671e+00,3.440758502332460278e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.769999999999999574e+00,3.539643254191276789e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.400000000000000133e+00,1.909999999999999476e+00,3.720627663500208460e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.070000000000000062e+00,2.846808255160813150e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.209999999999999964e+00,3.088452739101993139e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.349999999999999867e+00,3.276430221481829275e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.489999999999999769e+00,3.414326074468399419e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.629999999999999671e+00,3.552133926474218217e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.769999999999999574e+00,3.664286959373654895e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.600000000000000089e+00,1.909999999999999476e+00,3.793321971362308087e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.070000000000000062e+00,2.844871419068657481e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.209999999999999964e+00,3.050399940629827888e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.349999999999999867e+00,3.322635845077425820e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.489999999999999769e+00,3.500672103225705989e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.629999999999999671e+00,3.673159379920319711e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.769999999999999574e+00,3.731615860649898142e+00
1.159999999999999920e+00,4.999999999999999584e-02,1.800000000000000044e+00,1.909999999999999476e+00,3.840512497901453770e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.070000000000000062e+00,2.901609621297523756e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.209999999999999964e+00,3.130621657986257578e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.349999999999999867e+00,3.366010282629650074e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.489999999999999769e+00,3.503959535115658497e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.629999999999999671e+00,3.652120207024888376e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.769999999999999574e+00,3.745661919238275850e+00
1.159999999999999920e+00,4.999999999999999584e-02,2.000000000000000000e+00,1.909999999999999476e+00,3.905720980729829872e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.070000000000000062e+00,1.737253539232451960e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.209999999999999964e+00,1.829738144579800663e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.349999999999999867e+00,1.955387756984257486e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.489999999999999769e+00,2.137919046276210100e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.629999999999999671e+00,2.370906696705043615e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.769999999999999574e+00,2.554758542125567633e+00
1.159999999999999920e+00,6.999999999999999278e-02,2.000000000000000111e-01,1.909999999999999476e+00,2.681288693720332184e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.070000000000000062e+00,1.732925976151296954e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.209999999999999964e+00,1.940325981162975832e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.349999999999999867e+00,2.084696616214079867e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.489999999999999769e+00,2.420575299934978108e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.629999999999999671e+00,2.620146942674590029e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.769999999999999574e+00,2.812301124639919436e+00
1.159999999999999920e+00,6.999999999999999278e-02,4.000000000000000222e-01,1.909999999999999476e+00,2.843651979829595167e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.070000000000000062e+00,1.906778779823977032e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.209999999999999964e+00,2.210144958191373910e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.349999999999999867e+00,2.338964538587103181e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.489999999999999769e+00,2.586610397571041275e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.629999999999999671e+00,2.694086062331861431e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.769999999999999574e+00,2.982929613466800411e+00
1.159999999999999920e+00,6.999999999999999278e-02,6.000000000000000888e-01,1.909999999999999476e+00,3.061959581217299942e+00
1.159999999999999920e+00,6.999999999999999278e-02,8.000000000000000444e-01,1.070000000000000062e+00,2.080038900662881218e+00
1.159999999999999920e+00,6.999999999999999278e-02,8.000000000000000444e-01,1.209999999999999964e+00,2.372078891519845634e+00
